CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangeType,PercentChange
COMP02660,EMP01695,07-01-26,,81000,New Hire,
COMP02661,EMP01696,04-10-22,,55000,New Hire,
COMP02662,EMP01697,15-02-25,,270000,New Hire,
COMP02663,EMP01698,19-04-25,,76000,New Hire,
COMP02664,EMP01699,09-11-22,,105500,New Hire,
COMP02665,EMP01699,09-11-23,105500,108000,Annual Merit Increase,2.4
COMP02666,EMP01700,11-07-24,,59000,New Hire,
COMP02667,EMP01700,11-07-25,59000,60500,Annual Merit Increase,2.4
COMP02668,EMP01700,10-07-26,60500,63000,Annual Merit Increase,4
COMP02669,EMP01701,08-01-26,,204500,New Hire,
COMP02670,EMP01702,01-01-24,,74000,New Hire,
COMP02671,EMP01702,31-12-24,74000,76500,Annual Merit Increase,3.4
COMP02672,EMP01702,29-10-25,76500,81000,Annual Merit Increase,5.8
COMP02673,EMP01703,23-06-25,,211000,New Hire,
COMP02674,EMP01704,25-05-24,,143000,New Hire,
COMP02675,EMP01705,24-10-22,,70500,New Hire,
COMP02676,EMP01705,24-10-23,70500,80000,Promotion,13.7
COMP02677,EMP01705,22-08-24,80000,83500,Annual Merit Increase,4.4
COMP02678,EMP01705,11-10-25,83500,86500,Annual Merit Increase,3.5
COMP02679,EMP01706,08-06-24,,225000,New Hire,
COMP02680,EMP01707,13-07-26,,104000,New Hire,
COMP02681,EMP01708,22-02-26,,99000,New Hire,
COMP02682,EMP01709,27-06-26,,201000,New Hire,
COMP02683,EMP01710,04-05-25,,160000,New Hire,
COMP02684,EMP01710,04-05-26,160000,166000,Annual Merit Increase,3.8
COMP02685,EMP01711,08-11-23,,71500,New Hire,
COMP02686,EMP01712,03-06-25,,85000,New Hire,
COMP02687,EMP01712,03-06-26,85000,88000,Annual Merit Increase,3.7
COMP02688,EMP01713,29-03-25,,173000,New Hire,
COMP02689,EMP01713,29-03-26,173000,183500,Annual Merit Increase,6
COMP02690,EMP01714,09-03-26,,98000,New Hire,
COMP02691,EMP01715,29-09-23,,160500,New Hire,
COMP02692,EMP01715,28-09-24,160500,169000,Annual Merit Increase,5.3
COMP02693,EMP01716,02-05-25,,124000,New Hire,
COMP02694,EMP01717,02-02-24,,99000,New Hire,
COMP02695,EMP01717,01-02-25,99000,103500,Annual Merit Increase,4.6
COMP02696,EMP01717,06-12-25,103500,109500,Annual Merit Increase,5.8
COMP02697,EMP01718,28-10-24,,204000,New Hire,
COMP02698,EMP01718,28-10-25,204000,214500,Annual Merit Increase,5
COMP02699,EMP01719,13-12-25,,54500,New Hire,
COMP02700,EMP01720,15-04-25,,307000,New Hire,
COMP02701,EMP01720,15-04-26,307000,318500,Annual Merit Increase,3.7
COMP02702,EMP01721,28-12-24,,166000,New Hire,
COMP02703,EMP01722,23-01-25,,120500,New Hire,
COMP02704,EMP01723,12-03-25,,57500,New Hire,
COMP02705,EMP01724,26-02-26,,174500,New Hire,
COMP02706,EMP01725,04-05-26,,99000,New Hire,
COMP02707,EMP01726,26-06-26,,102000,New Hire,
COMP02708,EMP01727,08-02-26,,191500,New Hire,
COMP02709,EMP01728,09-10-24,,113000,New Hire,
COMP02710,EMP01728,09-10-25,113000,115500,Annual Merit Increase,2.3
COMP02711,EMP01729,23-11-25,,63000,New Hire,
COMP02712,EMP01730,05-03-25,,63500,New Hire,
COMP02713,EMP01731,24-07-24,,241500,New Hire,
COMP02714,EMP01731,24-07-25,241500,255500,Annual Merit Increase,5.7
COMP02715,EMP01732,20-03-26,,66000,New Hire,
COMP02716,EMP01733,18-01-23,,111000,New Hire,
COMP02717,EMP01733,18-01-24,111000,117000,Annual Merit Increase,5.3
COMP02718,EMP01733,05-03-25,117000,120500,Annual Merit Increase,3.2
COMP02719,EMP01733,26-01-26,120500,123500,Annual Merit Increase,2.3
COMP02720,EMP01734,11-05-26,,103500,New Hire,
COMP02721,EMP01735,15-04-25,,71500,New Hire,
COMP02722,EMP01735,15-04-26,71500,73500,Annual Merit Increase,3
COMP02723,EMP01736,28-09-25,,75500,New Hire,
COMP02724,EMP01737,22-10-25,,81000,New Hire,
COMP02725,EMP01738,09-05-26,,103500,New Hire,
COMP02726,EMP01739,17-09-25,,339000,New Hire,
COMP02727,EMP01740,27-08-25,,67500,New Hire,
COMP02728,EMP01741,26-05-23,,98500,New Hire,
COMP02729,EMP01741,25-05-24,98500,102500,Annual Merit Increase,3.9
COMP02730,EMP01741,10-04-25,102500,106000,Annual Merit Increase,3.5
COMP02731,EMP01741,25-06-26,106000,109000,Annual Merit Increase,2.7
COMP02732,EMP01742,12-06-25,,85000,New Hire,
COMP02733,EMP01743,07-02-24,,91000,New Hire,
COMP02734,EMP01744,10-12-25,,111000,New Hire,
COMP02735,EMP01745,25-05-25,,77500,New Hire,
COMP02736,EMP01746,26-11-25,,73500,New Hire,
COMP02737,EMP01747,25-02-23,,111500,New Hire,
COMP02738,EMP01747,25-02-24,111500,123500,Promotion,10.6
COMP02739,EMP01747,21-04-25,123500,131000,Annual Merit Increase,5.9
COMP02740,EMP01747,11-04-26,131000,136500,Annual Merit Increase,4.1
COMP02741,EMP01748,10-07-23,,101500,New Hire,
COMP02742,EMP01748,09-07-24,101500,105500,Annual Merit Increase,3.9
COMP02743,EMP01748,09-08-25,105500,110500,Annual Merit Increase,4.7
COMP02744,EMP01748,08-06-26,110500,115000,Annual Merit Increase,4.2
COMP02745,EMP01749,27-12-25,,79000,New Hire,
COMP02746,EMP01750,13-06-23,,89500,New Hire,
COMP02747,EMP01750,12-06-24,89500,91500,Annual Merit Increase,2.1
COMP02748,EMP01750,04-08-25,91500,95500,Annual Merit Increase,4.2
