CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangeType,PercentChange
COMP02514,EMP01599,2025-10-10,181000.0,185000,Annual Merit Increase,2.2
COMP02515,EMP01600,2026-03-18,,139500,New Hire,
COMP02516,EMP01601,2026-02-03,,85000,New Hire,
COMP02517,EMP01602,2025-11-28,,179000,New Hire,
COMP02518,EMP01603,2023-01-06,,120000,New Hire,
COMP02519,EMP01603,2024-01-06,120000.0,122500,Annual Merit Increase,2.2
COMP02520,EMP01603,2024-12-31,122500.0,127500,Annual Merit Increase,4.1
COMP02521,EMP01603,2025-10-21,127500.0,133000,Annual Merit Increase,4.3
COMP02522,EMP01604,2024-09-12,,76000,New Hire,
COMP02523,EMP01604,2025-09-12,76000.0,78000,Annual Merit Increase,2.4
COMP02524,EMP01605,2024-07-12,,146500,New Hire,
COMP02525,EMP01605,2025-07-12,146500.0,155000,Annual Merit Increase,5.8
COMP02526,EMP01605,2026-07-15,155000.0,159000,Annual Merit Increase,2.6
COMP02527,EMP01606,2024-12-21,,129000,New Hire,
COMP02528,EMP01606,2025-12-21,129000.0,133000,Annual Merit Increase,3.1
COMP02529,EMP01607,2023-08-28,,70500,New Hire,
COMP02530,EMP01608,2026-06-08,,85500,New Hire,
COMP02531,EMP01609,2025-07-22,,120000,New Hire,
COMP02532,EMP01609,2026-07-22,120000.0,125000,Annual Merit Increase,4.0
COMP02533,EMP01610,2024-09-22,,103500,New Hire,
COMP02534,EMP01610,2025-09-22,103500.0,106000,Annual Merit Increase,2.4
COMP02535,EMP01611,2025-01-01,,122500,New Hire,
COMP02536,EMP01611,2026-01-01,122500.0,126000,Annual Merit Increase,2.8
COMP02537,EMP01612,2025-03-04,,66000,New Hire,
COMP02538,EMP01612,2026-03-04,66000.0,69000,Annual Merit Increase,4.6
COMP02539,EMP01613,2025-08-21,,65500,New Hire,
COMP02540,EMP01614,2025-05-28,,128000,New Hire,
COMP02541,EMP01614,2026-05-28,128000.0,133000,Annual Merit Increase,4.0
COMP02542,EMP01615,2026-05-11,,107500,New Hire,
COMP02543,EMP01616,2025-05-03,,75500,New Hire,
COMP02544,EMP01617,2026-07-13,,91500,New Hire,
COMP02545,EMP01618,2026-04-25,,71500,New Hire,
COMP02546,EMP01619,2024-05-17,,208000,New Hire,
COMP02547,EMP01619,2025-05-17,208000.0,216500,Annual Merit Increase,4.2
COMP02548,EMP01619,2026-06-30,216500.0,226500,Annual Merit Increase,4.5
COMP02549,EMP01620,2026-06-22,,109000,New Hire,
COMP02550,EMP01621,2023-11-22,,108500,New Hire,
COMP02551,EMP01621,2024-11-21,108500.0,112500,Annual Merit Increase,3.6
COMP02552,EMP01622,2026-03-10,,80500,New Hire,
COMP02553,EMP01623,2024-12-21,,138000,New Hire,
COMP02554,EMP01624,2026-04-12,,121000,New Hire,
COMP02555,EMP01625,2026-04-15,,68000,New Hire,
COMP02556,EMP01626,2026-02-21,,64500,New Hire,
COMP02557,EMP01627,2026-02-10,,98000,New Hire,
COMP02558,EMP01628,2024-09-14,,151500,New Hire,
COMP02559,EMP01629,2023-07-13,,166000,New Hire,
COMP02560,EMP01629,2024-07-12,166000.0,175500,Annual Merit Increase,5.7
COMP02561,EMP01629,2025-09-18,175500.0,180500,Annual Merit Increase,2.9
COMP02562,EMP01630,2025-01-05,,125000,New Hire,
COMP02563,EMP01630,2026-01-05,125000.0,128500,Annual Merit Increase,2.6
COMP02564,EMP01631,2024-03-06,,152000,New Hire,
COMP02565,EMP01631,2025-03-06,152000.0,159000,Annual Merit Increase,4.7
COMP02566,EMP01631,2026-04-14,159000.0,164500,Annual Merit Increase,3.5
COMP02567,EMP01632,2025-11-24,,76000,New Hire,
COMP02568,EMP01633,2024-11-02,,150000,New Hire,
COMP02569,EMP01633,2025-11-02,150000.0,155000,Annual Merit Increase,3.4
COMP02570,EMP01634,2026-07-22,,142500,New Hire,
COMP02571,EMP01635,2025-09-17,,69500,New Hire,
COMP02572,EMP01636,2026-03-04,,173000,New Hire,
COMP02573,EMP01637,2024-01-14,,69000,New Hire,
COMP02574,EMP01637,2025-01-13,69000.0,78000,Promotion,12.9
COMP02575,EMP01637,2026-03-29,78000.0,80500,Annual Merit Increase,2.9
COMP02576,EMP01638,2026-04-10,,324000,New Hire,
COMP02577,EMP01639,2026-05-03,,163000,New Hire,
COMP02578,EMP01640,2025-05-25,,132000,New Hire,
COMP02579,EMP01640,2026-05-25,132000.0,136000,Annual Merit Increase,3.1
COMP02580,EMP01641,2025-08-03,,165500,New Hire,
COMP02581,EMP01642,2026-01-15,,63500,New Hire,
COMP02582,EMP01643,2024-03-06,,134500,New Hire,
COMP02583,EMP01644,2025-05-17,,113500,New Hire,
COMP02584,EMP01644,2026-05-17,113500.0,117000,Annual Merit Increase,3.3
COMP02585,EMP01645,2025-01-12,,78500,New Hire,
COMP02586,EMP01646,2024-01-22,,247000,New Hire,
COMP02587,EMP01647,2024-12-20,,176500,New Hire,
COMP02588,EMP01647,2025-12-20,176500.0,181000,Annual Merit Increase,2.5
COMP02589,EMP01648,2023-05-24,,81000,New Hire,
COMP02590,EMP01648,2024-05-23,81000.0,83000,Annual Merit Increase,2.7
COMP02591,EMP01648,2025-08-27,83000.0,87000,Annual Merit Increase,4.9
COMP02592,EMP01649,2022-12-29,,161000,New Hire,
COMP02593,EMP01650,2024-01-11,,61000,New Hire,
COMP02594,EMP01651,2026-07-25,,74000,New Hire,
COMP02595,EMP01652,2025-06-04,,94500,New Hire,
COMP02596,EMP01652,2026-06-04,94500.0,99500,Annual Merit Increase,5.1
COMP02597,EMP01653,2026-07-26,,404500,New Hire,
COMP02598,EMP01654,2025-02-26,,52500,New Hire,
COMP02599,EMP01655,2024-10-06,,89500,New Hire,
COMP02600,EMP01656,2025-05-01,,61500,New Hire,
COMP02601,EMP01656,2026-05-01,61500.0,65000,Annual Merit Increase,5.7
COMP02602,EMP01657,2025-03-20,,148000,New Hire,
COMP02603,EMP01657,2026-03-20,148000.0,152500,Annual Merit Increase,3.0
COMP02604,EMP01658,2023-10-23,,110500,New Hire,
COMP02605,EMP01658,2024-10-22,110500.0,114000,Annual Merit Increase,3.0
COMP02606,EMP01658,2026-01-16,114000.0,119000,Annual Merit Increase,4.6
COMP02607,EMP01659,2025-09-28,,104000,New Hire,
COMP02608,EMP01660,2024-05-16,,57500,New Hire,
COMP02609,EMP01661,2025-09-15,,223500,New Hire,
COMP02610,EMP01662,2025-10-17,,299000,New Hire,
COMP02611,EMP01663,2024-02-08,,139000,New Hire,
COMP02612,EMP01664,2023-04-28,,82500,New Hire,
COMP02613,EMP01664,2024-04-27,82500.0,84500,Annual Merit Increase,2.2
COMP02614,EMP01664,2025-05-13,84500.0,87000,Annual Merit Increase,3.0
COMP02615,EMP01665,2026-02-26,,160000,New Hire,
COMP02616,EMP01666,2025-03-12,,82000,New Hire,
COMP02617,EMP01667,2023-03-27,,141000,New Hire,
COMP02618,EMP01667,2024-03-26,141000.0,144500,Annual Merit Increase,2.6
COMP02619,EMP01667,2025-03-13,144500.0,148500,Annual Merit Increase,2.9
COMP02620,EMP01667,2026-05-07,148500.0,171500,Promotion,15.5
COMP02621,EMP01668,2026-07-22,,157000,New Hire,
COMP02622,EMP01669,2023-03-21,,61500,New Hire,
COMP02623,EMP01669,2024-03-20,61500.0,64000,Annual Merit Increase,4.3
COMP02624,EMP01670,2025-11-10,,95000,New Hire,
COMP02625,EMP01671,2026-07-27,,58500,New Hire,
COMP02626,EMP01672,2024-06-15,,155500,New Hire,
COMP02627,EMP01673,2024-01-30,,127500,New Hire,
COMP02628,EMP01674,2023-12-09,,97000,New Hire,
COMP02629,EMP01674,2024-12-08,97000.0,100000,Annual Merit Increase,3.3
COMP02630,EMP01674,2025-12-25,100000.0,104000,Annual Merit Increase,3.8
COMP02631,EMP01675,2024-09-02,,93500,New Hire,
COMP02632,EMP01675,2025-09-02,93500.0,96500,Annual Merit Increase,3.4
COMP02633,EMP01675,2026-07-23,96500.0,98500,Annual Merit Increase,2.3
COMP02634,EMP01676,2023-10-05,,104500,New Hire,
COMP02635,EMP01677,2025-11-06,,105500,New Hire,
COMP02636,EMP01678,2023-04-07,,68000,New Hire,
COMP02637,EMP01678,2024-04-06,68000.0,69500,Annual Merit Increase,2.6
COMP02638,EMP01679,2025-05-21,,141000,New Hire,
COMP02639,EMP01679,2026-05-21,141000.0,145500,Annual Merit Increase,3.1
COMP02640,EMP01680,2026-07-25,,61000,New Hire,
COMP02641,EMP01681,2026-03-01,,180000,New Hire,
COMP02642,EMP01682,2025-08-23,,145500,New Hire,
COMP02643,EMP01683,2024-09-26,,95500,New Hire,
COMP02644,EMP01683,2025-09-26,95500.0,97500,Annual Merit Increase,2.2
COMP02645,EMP01684,2025-09-07,,165500,New Hire,
COMP02646,EMP01685,2025-06-20,,108000,New Hire,
COMP02647,EMP01686,2025-02-25,,111500,New Hire,
COMP02648,EMP01686,2026-02-25,111500.0,117000,Annual Merit Increase,5.1
COMP02649,EMP01687,2023-12-30,,65000,New Hire,
COMP02650,EMP01688,2026-05-12,,73000,New Hire,
COMP02651,EMP01689,2025-03-16,,114500,New Hire,
COMP02652,EMP01689,2026-03-16,114500.0,119500,Annual Merit Increase,4.4
COMP02653,EMP01690,2024-04-16,,69500,New Hire,
COMP02654,EMP01691,2024-12-11,,90500,New Hire,
COMP02655,EMP01691,2025-12-11,90500.0,95500,Annual Merit Increase,5.7
COMP02656,EMP01692,2025-02-21,,60500,New Hire,
COMP02657,EMP01692,2026-02-21,60500.0,63000,Annual Merit Increase,3.8
COMP02658,EMP01693,2026-03-04,,119000,New Hire,
COMP02659,EMP01694,2025-12-13,,72500,New Hire,
COMP02660,EMP01695,2026-01-07,,81000,New Hire,
COMP02661,EMP01696,2022-10-04,,55000,New Hire,
COMP02662,EMP01697,2025-02-15,,270000,New Hire,
COMP02663,EMP01698,2025-04-19,,76000,New Hire,
COMP02664,EMP01699,2022-11-09,,105500,New Hire,
COMP02665,EMP01699,2023-11-09,105500.0,108000,Annual Merit Increase,2.4
COMP02666,EMP01700,2024-07-11,,59000,New Hire,
COMP02667,EMP01700,2025-07-11,59000.0,60500,Annual Merit Increase,2.4
COMP02668,EMP01700,2026-07-10,60500.0,63000,Annual Merit Increase,4.0
COMP02669,EMP01701,2026-01-08,,204500,New Hire,
COMP02670,EMP01702,2024-01-01,,74000,New Hire,
COMP02671,EMP01702,2024-12-31,74000.0,76500,Annual Merit Increase,3.4
COMP02672,EMP01702,2025-10-29,76500.0,81000,Annual Merit Increase,5.8
COMP02673,EMP01703,2025-06-23,,211000,New Hire,
COMP02674,EMP01704,2024-05-25,,143000,New Hire,
COMP02675,EMP01705,2022-10-24,,70500,New Hire,
COMP02676,EMP01705,2023-10-24,70500.0,80000,Promotion,13.7
COMP02677,EMP01705,2024-08-22,80000.0,83500,Annual Merit Increase,4.4
COMP02678,EMP01705,2025-10-11,83500.0,86500,Annual Merit Increase,3.5
COMP02679,EMP01706,2024-06-08,,225000,New Hire,
COMP02680,EMP01707,2026-07-13,,104000,New Hire,
COMP02681,EMP01708,2026-02-22,,99000,New Hire,
COMP02682,EMP01709,2026-06-27,,201000,New Hire,
COMP02683,EMP01710,2025-05-04,,160000,New Hire,
COMP02684,EMP01710,2026-05-04,160000.0,166000,Annual Merit Increase,3.8
COMP02685,EMP01711,2023-11-08,,71500,New Hire,
COMP02686,EMP01712,2025-06-03,,85000,New Hire,
COMP02687,EMP01712,2026-06-03,85000.0,88000,Annual Merit Increase,3.7
COMP02688,EMP01713,2025-03-29,,173000,New Hire,
COMP02689,EMP01713,2026-03-29,173000.0,183500,Annual Merit Increase,6.0
COMP02690,EMP01714,2026-03-09,,98000,New Hire,
COMP02691,EMP01715,2023-09-29,,160500,New Hire,
COMP02692,EMP01715,2024-09-28,160500.0,169000,Annual Merit Increase,5.3
COMP02693,EMP01716,2025-05-02,,124000,New Hire,
COMP02694,EMP01717,2024-02-02,,99000,New Hire,
COMP02695,EMP01717,2025-02-01,99000.0,103500,Annual Merit Increase,4.6
COMP02696,EMP01717,2025-12-06,103500.0,109500,Annual Merit Increase,5.8
COMP02697,EMP01718,2024-10-28,,204000,New Hire,
COMP02698,EMP01718,2025-10-28,204000.0,214500,Annual Merit Increase,5.0
COMP02699,EMP01719,2025-12-13,,54500,New Hire,
COMP02700,EMP01720,2025-04-15,,307000,New Hire,
COMP02701,EMP01720,2026-04-15,307000.0,318500,Annual Merit Increase,3.7
COMP02702,EMP01721,2024-12-28,,166000,New Hire,
COMP02703,EMP01722,2025-01-23,,120500,New Hire,
COMP02704,EMP01723,2025-03-12,,57500,New Hire,
COMP02705,EMP01724,2026-02-26,,174500,New Hire,
COMP02706,EMP01725,2026-05-04,,99000,New Hire,
COMP02707,EMP01726,2026-06-26,,102000,New Hire,
COMP02708,EMP01727,2026-02-08,,191500,New Hire,
COMP02709,EMP01728,2024-10-09,,113000,New Hire,
COMP02710,EMP01728,2025-10-09,113000.0,115500,Annual Merit Increase,2.3
COMP02711,EMP01729,2025-11-23,,63000,New Hire,
COMP02712,EMP01730,2025-03-05,,63500,New Hire,
COMP02713,EMP01731,2024-07-24,,241500,New Hire,
COMP02714,EMP01731,2025-07-24,241500.0,255500,Annual Merit Increase,5.7
COMP02715,EMP01732,2026-03-20,,66000,New Hire,
COMP02716,EMP01733,2023-01-18,,111000,New Hire,
COMP02717,EMP01733,2024-01-18,111000.0,117000,Annual Merit Increase,5.3
COMP02718,EMP01733,2025-03-05,117000.0,120500,Annual Merit Increase,3.2
COMP02719,EMP01733,2026-01-26,120500.0,123500,Annual Merit Increase,2.3
COMP02720,EMP01734,2026-05-11,,103500,New Hire,
COMP02721,EMP01735,2025-04-15,,71500,New Hire,
COMP02722,EMP01735,2026-04-15,71500.0,73500,Annual Merit Increase,3.0
COMP02723,EMP01736,2025-09-28,,75500,New Hire,
COMP02724,EMP01737,2025-10-22,,81000,New Hire,
COMP02725,EMP01738,2026-05-09,,103500,New Hire,
COMP02726,EMP01739,2025-09-17,,339000,New Hire,
COMP02727,EMP01740,2025-08-27,,67500,New Hire,
COMP02728,EMP01741,2023-05-26,,98500,New Hire,
COMP02729,EMP01741,2024-05-25,98500.0,102500,Annual Merit Increase,3.9
COMP02730,EMP01741,2025-04-10,102500.0,106000,Annual Merit Increase,3.5
COMP02731,EMP01741,2026-06-25,106000.0,109000,Annual Merit Increase,2.7
COMP02732,EMP01742,2025-06-12,,85000,New Hire,
COMP02733,EMP01743,2024-02-07,,91000,New Hire,
COMP02734,EMP01744,2025-12-10,,111000,New Hire,
COMP02735,EMP01745,2025-05-25,,77500,New Hire,
COMP02736,EMP01746,2025-11-26,,73500,New Hire,
COMP02737,EMP01747,2023-02-25,,111500,New Hire,
COMP02738,EMP01747,2024-02-25,111500.0,123500,Promotion,10.6
COMP02739,EMP01747,2025-04-21,123500.0,131000,Annual Merit Increase,5.9
COMP02740,EMP01747,2026-04-11,131000.0,136500,Annual Merit Increase,4.1
COMP02741,EMP01748,2023-07-10,,101500,New Hire,
COMP02742,EMP01748,2024-07-09,101500.0,105500,Annual Merit Increase,3.9
COMP02743,EMP01748,2025-08-09,105500.0,110500,Annual Merit Increase,4.7
COMP02744,EMP01748,2026-06-08,110500.0,115000,Annual Merit Increase,4.2
COMP02745,EMP01749,2025-12-27,,79000,New Hire,
COMP02746,EMP01750,2023-06-13,,89500,New Hire,
COMP02747,EMP01750,2024-06-12,89500.0,91500,Annual Merit Increase,2.1
COMP02748,EMP01750,2025-08-04,91500.0,95500,Annual Merit Increase,4.2
