ReviewID,EmployeeID,ReviewPeriod,ReviewDate,PerformanceRating,GoalCompletionPct,PromotionRecommended
REV02453,EMP01702,2025-H1,2025-02-20,2.6,50.2,No
REV02454,EMP01702,2025-H2,2025-10-13,3.5,63.4,No
REV02455,EMP01702,2026-H1,2026-05-22,3.6,69.3,No
REV02456,EMP01703,2025-H2,2025-12-22,3.2,45.4,No
REV02457,EMP01705,2023-H1,2023-04-24,3.6,69.8,No
REV02458,EMP01705,2023-H2,2023-10-26,2.4,38.3,No
REV02459,EMP01705,2024-H1,2024-06-07,3.0,56.8,No
REV02460,EMP01705,2025-H1,2025-01-30,3.6,72.3,No
REV02461,EMP01705,2025-H2,2025-07-29,3.3,66.3,No
REV02462,EMP01705,2026-H1,2026-01-31,2.8,56.1,No
REV02463,EMP01710,2025-H2,2025-11-02,3.3,67.9,No
REV02464,EMP01710,2026-H1,2026-04-29,2.8,50.7,No
REV02465,EMP01711,2024-H1,2024-05-08,3.1,56.3,No
REV02466,EMP01712,2025-H2,2025-12-02,2.2,38.0,No
REV02467,EMP01712,2026-H1,2026-05-17,2.7,50.2,No
REV02468,EMP01713,2025-H2,2025-09-27,3.7,,No
REV02469,EMP01713,2026-H1,2026-04-26,3.8,63.6,No
REV02470,EMP01715,2024-H1,2024-03-29,2.6,49.5,No
REV02471,EMP01715,2024-H2,2024-09-27,1.3,30.0,No
REV02472,EMP01715,2025-H1,2025-03-16,1.1,30.0,No
REV02473,EMP01716,2025-H2,2025-10-31,4.5,78.3,Yes
REV02474,EMP01717,2024-H2,2024-08-02,4.0,68.4,No
REV02475,EMP01717,2025-H1,2025-01-22,3.5,,No
REV02476,EMP01717,2025-H2,2025-08-23,3.1,61.4,No
REV02477,EMP01717,2026-H1,2026-04-02,3.2,40.3,No
REV02478,EMP01718,2025-H1,2025-04-28,4.4,59.2,No
REV02479,EMP01718,2025-H2,2025-12-12,3.2,66.0,No
REV02480,EMP01718,2026-H1,2026-06-11,3.2,62.0,No
REV02481,EMP01719,2026-H1,2026-06-13,2.6,45.4,No
REV02482,EMP01720,2025-H2,2025-10-14,3.3,65.3,No
REV02483,EMP01720,2026-H1,2026-04-03,3.0,55.8,No
REV02484,EMP01728,2025-H1,2025-04-09,1.1,30.0,No
REV02485,EMP01728,2025-H2,2025-10-26,1.6,42.3,No
REV02486,EMP01731,2025-H1,2025-01-22,3.9,68.3,No
REV02487,EMP01731,2025-H2,2025-08-15,3.8,81.4,No
REV02488,EMP01731,2026-H1,2026-02-25,3.1,46.2,No
REV02489,EMP01733,2023-H2,2023-07-19,3.3,54.9,No
REV02490,EMP01733,2024-H1,2024-03-02,3.2,54.6,No
REV02491,EMP01733,2024-H2,2024-09-12,3.6,55.7,No
REV02492,EMP01733,2025-H1,2025-03-01,2.6,43.5,No
REV02493,EMP01733,2025-H2,2025-09-25,3.3,61.1,No
REV02494,EMP01733,2026-H1,2026-05-10,4.0,77.8,No
REV02495,EMP01735,2025-H2,2025-10-14,2.5,49.7,No
REV02496,EMP01735,2026-H1,2026-04-21,3.6,74.3,No
REV02497,EMP01736,2026-H1,2026-03-29,3.0,50.1,No
REV02498,EMP01737,2026-H1,2026-04-22,2.9,46.5,No
REV02499,EMP01739,2026-H1,2026-03-18,3.2,48.7,No
REV02500,EMP01740,2026-H1,2026-02-25,3.4,67.0,No
REV02501,EMP01741,2023-H2,2023-11-24,2.8,37.0,No
REV02502,EMP01741,2024-H1,2024-06-12,1.8,35.3,No
REV02503,EMP01741,2024-H2,2024-11-28,2.8,46.4,No
REV02504,EMP01741,2025-H2,2025-07-06,2.0,38.5,No
REV02505,EMP01741,2026-H1,2026-02-28,1.9,37.2,No
REV02506,EMP01742,2025-H2,2025-12-11,3.0,53.9,No
REV02507,EMP01744,2026-H1,2026-06-10,3.8,47.6,No
REV02508,EMP01745,2025-H2,2025-11-23,4.2,64.5,Yes
REV02509,EMP01746,2026-H1,2026-05-27,3.4,67.2,No
REV02510,EMP01747,2023-H2,2023-08-26,3.1,58.5,No
REV02511,EMP01747,2024-H1,2024-04-13,4.0,77.9,No
REV02512,EMP01747,2024-H2,2024-11-23,3.9,80.2,No
REV02513,EMP01747,2025-H1,2025-06-28,3.2,54.1,No
REV02514,EMP01747,2026-H1,2026-02-18,3.4,48.2,No
REV02515,EMP01748,2024-H1,2024-01-08,3.8,60.2,No
REV02516,EMP01748,2024-H2,2024-08-06,3.6,63.1,No
REV02517,EMP01748,2025-H1,2025-03-15,3.2,43.8,No
REV02518,EMP01748,2025-H2,2025-10-30,3.3,57.0,No
REV02519,EMP01748,2026-H1,2026-04-29,3.1,59.8,No
REV02520,EMP01749,2026-H1,2026-06-27,3.3,49.5,No
REV02521,EMP01750,2023-H2,2023-12-12,3.8,68.8,No
REV02522,EMP01750,2024-H2,2024-07-09,3.6,63.9,No
REV02523,EMP01750,2024-H2,2024-12-23,4.1,73.5,No
REV02524,EMP01750,2025-H2,2025-08-05,3.7,67.5,No
REV02525,EMP01750,2026-H1,2026-02-17,3.0,68.2,No
